IDNr,Genus,Species,Cultivar,Dutch,English,From_where,Rootstock_species,Rootstock_source,Date_seeded,Date_grafted,Date_planted,Date_sold,Price,Size,Pot,Picture_filename,Comment,Customer,Long,Lat
21-0280,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0281,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0282,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0283,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0284,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0285,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0286,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0287,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0288,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0289,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0290,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0291,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0292,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0293,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0294,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0295,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0296,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0297,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0298,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0299,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0300,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0301,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0302,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0303,Castanea,sativa x cr.,Maraval,Tamme kastanje,Chestnut,Ketelbroek,Castanea sativa,J.Aerts,,2020-01-16,2021-02-04,2021-05-26,,,x,,49x uit Tafel 4 (entomatic #),,,
21-0304,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0305,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0306,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0307,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0308,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0309,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0310,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0311,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0312,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0313,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0314,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0315,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0316,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0317,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0318,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0319,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0320,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0321,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0322,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0323,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0324,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0325,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0326,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0327,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0328,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0329,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0330,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0331,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0332,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0333,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0334,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0335,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0336,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0337,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0338,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0339,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0340,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0341,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0342,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0343,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0344,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0345,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0346,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0347,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0348,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0349,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0350,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0351,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0352,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0353,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0354,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0355,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0356,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0357,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0358,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0359,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0360,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0361,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0362,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0363,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,2020-01-18,2021-02-06,,30,,W,,60x uit Tafel 3 (entomatic #),,,
21-0364,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #) - aardappelkelder,,,
21-0365,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0366,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0367,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0368,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0369,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0370,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0371,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0372,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0373,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0374,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0375,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0376,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0377,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0378,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0379,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0380,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0381,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0382,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0383,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0384,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0385,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0386,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0387,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0388,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0389,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,2021-05-26,,,x,,70x uit Tafel x (entomatic #),,,
21-0390,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0391,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0392,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0393,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0394,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0395,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0396,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0397,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0398,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0399,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0400,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0401,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0402,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0403,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0404,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0405,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0406,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0407,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0408,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0409,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0410,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0411,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0412,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0413,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0414,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0415,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0416,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0417,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0418,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0419,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
21-0420,Castanea,sativa,Glabra,Tamme kastanje,Chestnut,De Smallekamp,Castanea sativa,J.Aerts,,,,,30,,W,,70x uit Tafel x (entomatic #),,,
